"customer_id","registration_date","customer_segments","total_orders","average_order_value","order_id","order_date","promised_delivery_time","actual_delivery_time","delivery_status","order_total","payment_method","delivery_partner_id","store_id","product_id","quantity","unit_price","total_price","product_name","category","brand","price","mrp","margin_percentage","shelf_life_days","min_stock_level","max_stock_level","promised_time","actual_time","delivery_time_minutes","distance_km","dp_delivery_status","reasons_if_delayed","feedback_id","rating","feedback_text","feedback_category","sentiment","feedback_date","rating_icon","emoji","star","category_name","category_img"
42272393,"2023-09-21","New",7,"1090.31","6314310505","2024-02-16","04:46:10","04:47:10","On Time","785.67","Wallet",98855,"8019",615545,2,"448.16","896.32","Soap","Personal Care","Barman Inc","448.16","689.48",35,365,20,67,"04:46:00","04:47:00",1,"1.39","On Time","Traffic",8504990,3,"Average experience, could improve.","Delivery","Neutral","2024-02-16",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
21658322,"2024-07-29","Regular",5,"1416.06","2711467206","2023-04-07","01:03:13","00:58:13","On Time","2764.55","Cash",63249,"9015",124290,1,"39.65","39.65","Lotion","Personal Care","Sachdev Group","39.65","61.00",35,365,23,71,"01:03:00","00:58:00",-5,"1.81","On Time","Unknown",129491,2,"Product was damaged during delivery.","Customer Service","Negative","2023-04-07",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
72675976,"2024-07-15","Premium",14,"710.18","1359318731","2024-08-27","22:52:25","22:47:25","On Time","831.43","Wallet",34201,"7047",120532,1,"697.53","697.53","Wheat Flour","Grocery & Staples","Nazareth Ltd","697.53","820.62",15,365,29,95,"22:52:00","22:47:00",-5,"3.40","On Time","Unknown",2534781,3,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024-08-27",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
99734256,"2024-06-04","Premium",1,"301.12","4521042050","2024-04-25","08:14:21","08:17:21","On Time","2669.97","Wallet",40126,"5597",57405,2,"607.67","1215.34","Baby Food","Baby Care","Srinivas PLC","607.67","868.10",30,365,21,64,"08:14:00","08:17:00",3,"0.60","On Time","Traffic",7984701,5,"Very happy with the service!","App Experience","Positive","2024-04-25",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
87256913,"2024-10-01","Regular",10,"990.58","1317016672","2024-09-20","00:03:52","00:07:52","On Time","3869.92","Wallet",11412,"9048",818522,3,"96.09","288.27","Cheese","Dairy & Breakfast","Hora-Roy","96.09","120.11",20,7,12,90,"00:03:00","00:07:00",4,"1.51","On Time","Traffic",5425735,1,"Customer service was not helpful.","App Experience","Negative","2024-09-21",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
69516494,"2024-09-23","Regular",12,"1291.92","7624598493","2024-04-18","07:02:36","07:09:36","Slightly Delayed","2629.91","Wallet",36089,"4792",661577,1,"720.95","720.95","Cat Food","Pet Care","Majumdar PLC","720.95","1109.15",35,365,28,95,"07:02:00","07:09:00",7,"0.60","Slightly Delayed","Traffic",5815158,2,"I had a bad experience.","Customer Service","Negative","2024-04-18",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
9048817,"2023-05-08","Inactive",1,"222.89","1753431230","2024-03-24","13:56:38","13:51:38","On Time","3944.12","Wallet",42674,"9147",222892,2,"869.22","1738.44","Tomatoes","Fruits & Vegetables","Ramakrishnan-Ghose","869.22","1158.96",25,3,28,88,"13:56:00","13:51:00",-5,"1.30","On Time","Unknown",9192897,5,"Items were in perfect condition.","Customer Service","Positive","2024-03-24",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
41640262,"2023-08-17","Inactive",9,"1805.87","8650539199","2023-12-04","05:25:17","05:37:17","Slightly Delayed","1272.55","Card",73657,"5658",194682,1,"912.29","912.29","Iced Tea","Cold Drinks & Juices","Sastry-Issac","912.29","1303.27",30,180,11,86,"05:25:00","05:37:00",12,"3.16","Slightly Delayed","Traffic",382533,3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023-12-04",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
10048910,"2023-09-25","New",15,"875.32","3276478503","2024-04-03","14:39:23","14:36:23","On Time","2477.66","Cash",41400,"663",329351,3,"310.87","932.61","Cheese","Dairy & Breakfast","Lala, Kalita and Sathe","310.87","388.59",20,7,23,95,"14:39:00","14:36:00",-3,"2.75","On Time","Unknown",4200126,4,"Average experience, could improve.","App Experience","Neutral","2024-04-03",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
2164524,"2023-04-16","Inactive",1,"754.95","5080943123","2023-09-21","14:01:13","14:22:13","Significantly Delayed","1496.54","Wallet",27168,"2977",15314,1,"578.85","578.85","Cheese","Dairy & Breakfast","Banik-Ratta","578.85","723.56",20,7,30,91,"14:01:00","14:22:00",21,"0.60","Significantly Delayed","Traffic",102511,3,"Average experience, could improve.","Delivery","Neutral","2023-09-21",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
78158536,"2024-04-07","Premium",16,"705.47","6158083683","2024-03-08","17:37:17","17:42:17","On Time","3096.42","Cash",76731,"4050",832348,3,"831.43","2494.29","Biscuits","Snacks & Munchies","Jani-Ram","831.43","1279.12",35,90,10,79,"17:37:00","17:42:00",5,"0.51","On Time","Traffic",9546144,5,"Overall good experience, thank you!","Customer Service","Positive","2024-03-08",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
93370787,"2024-10-16","New",10,"1810.06","9228072842","2023-07-25","06:21:17","06:26:17","On Time","959.14","UPI",20581,"1829",883013,1,"989.88","989.88","Eggs","Dairy & Breakfast","Chahal Group","989.88","1237.35",20,7,13,98,"06:21:00","06:26:00",5,"4.76","On Time","Traffic",8183319,4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023-07-25",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
77397957,"2024-02-14","New",14,"1913.71","4028432722","2024-05-21","18:01:24","18:06:24","On Time","1937.88","Card",66007,"8183",951463,3,"787.40","2362.20","Pet Treats","Pet Care","Balakrishnan-Kaur","787.40","1211.38",35,365,16,82,"18:01:00","18:06:00",5,"1.91","On Time","Traffic",5359166,4,"Average experience, could improve.","Customer Service","Neutral","2024-05-21",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
83404008,"2024-09-17","New",5,"1391.13","3679730192","2023-07-05","14:40:32","14:35:32","On Time","2775.88","Cash",55300,"9630",707935,1,"820.90","820.90","Cat Food","Pet Care","Anne, Mammen and Khatri","820.90","1262.92",35,365,30,97,"14:40:00","14:35:00",-5,"1.93","On Time","Unknown",8218399,5,"Customer service was very helpful.","Delivery","Positive","2023-07-05",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
13189939,"2024-05-04","Inactive",17,"1906.92","71793937","2024-04-20","00:02:39","00:00:39","On Time","2269.58","Cash",63892,"9947",94225,1,"77.11","77.11","Toilet Cleaner","Household Care","Gulati, Ram and Sarkar","77.11","102.81",25,365,13,70,"00:02:00","00:00:00",-2,"4.33","On Time","Unknown",5570618,5,"Customer service was very helpful.","Product Quality","Positive","2024-04-21",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
55693909,"2024-06-27","Premium",1,"1965.46","47467466","2023-09-05","17:04:11","17:02:11","On Time","102.44","Wallet",60202,"2532",120385,1,"597.91","597.91","Pet Treats","Pet Care","Dubey-Sarin","597.91","919.86",35,365,28,73,"17:04:00","17:02:00",-2,"3.41","On Time","Unknown",460889,5,"Great prices and fast delivery!","App Experience","Positive","2023-09-05",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
18170800,"2024-07-02","Regular",12,"1972.81","4538136436","2023-05-23","03:40:54","03:45:54","On Time","2282.55","Card",80929,"5084",726958,2,"887.48","1774.96","Cat Food","Pet Care","Doctor-Patla","887.48","1365.35",35,365,18,79,"03:40:00","03:45:00",5,"2.61","On Time","Traffic",8208589,3,"Average experience, could improve.","Product Quality","Neutral","2023-05-23",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
96989204,"2024-06-24","Regular",5,"1844.33","8750169461","2024-09-07","06:54:34","06:55:34","On Time","4677.25","UPI",88001,"7647",373536,2,"494.17","988.34","Dog Food","Pet Care","Chauhan-Sabharwal","494.17","760.26",35,365,14,64,"06:54:00","06:55:00",1,"2.69","On Time","Traffic",8671275,2,"I had a bad experience.","Delivery","Negative","2024-09-07",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
76850859,"2023-12-29","Inactive",19,"468.79","9371021811","2024-10-24","11:57:31","11:55:31","On Time","1217.12","Card",82734,"2565",753354,3,"423.56","1270.68","Shampoo","Personal Care","Sant-Mahajan","423.56","651.63",35,365,20,52,"11:57:00","11:55:00",-2,"4.52","On Time","Unknown",4339875,2,"Taste was not as expected.","Product Quality","Negative","2024-10-24",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
91243571,"2023-12-15","Inactive",12,"1569.19","679274212","2024-10-19","19:26:22","19:21:22","On Time","1922.55","Card",12916,"5840",721521,2,"417.39","834.78","Rice","Grocery & Staples","Ramanathan, Agarwal and Baria","417.39","491.05",15,365,20,72,"19:26:00","19:21:00",-5,"0.52","On Time","Unknown",2415813,3,"It was okay, nothing special.","Delivery","Neutral","2024-10-19",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
49136375,"2024-08-01","Inactive",19,"1524.23","6601671674","2023-07-09","06:35:00","06:48:00","Slightly Delayed","2353.53","Cash",5103,"7944",500739,2,"359.98","719.96","Bread","Dairy & Breakfast","Aggarwal Group","359.98","449.98",20,7,18,81,"06:35:00","06:48:00",13,"4.33","Slightly Delayed","Traffic",8858420,3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023-07-09",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
23286884,"2024-03-16","Premium",4,"505.94","2708441500","2024-01-12","21:21:00","21:17:00","On Time","2396.22","Card",11379,"6831",14145,1,"630.84","630.84","Spinach","Fruits & Vegetables","Thakur, Shah and Pingle","630.84","841.12",25,3,14,53,"21:21:00","21:17:00",-4,"3.47","On Time","Unknown",7754881,3,"Average experience, could improve.","App Experience","Neutral","2024-01-12",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
82594354,"2024-01-04","Regular",7,"321.80","9548480220","2023-09-08","12:30:28","12:33:28","On Time","3568.09","Wallet",11612,"3238",799688,1,"309.62","309.62","Lotion","Personal Care","Arora LLC","309.62","476.34",35,365,22,90,"12:30:00","12:33:00",3,"4.19","On Time","Traffic",194572,4,"Very fresh and well-packaged.","App Experience","Positive","2023-09-08",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
44409533,"2024-03-10","New",12,"1728.95","5440864021","2023-09-15","07:52:04","07:51:04","On Time","1988.09","Card",56201,"7285",324809,3,"608.00","1824.00","Bread","Dairy & Breakfast","Sidhu PLC","608.00","760.00",20,7,26,76,"07:52:00","07:51:00",-1,"3.98","On Time","Unknown",5830086,1,"Customer service was not helpful.","Delivery","Negative","2023-09-15",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
3897936,"2023-09-26","Premium",14,"215.16","5705224767","2023-06-02","17:52:56","17:48:56","On Time","2322.96","Card",50670,"562",604184,2,"397.55","795.10","Toilet Cleaner","Household Care","Gaba, Sodhi and Choudhary","397.55","530.07",25,365,24,84,"17:52:00","17:48:00",-4,"4.49","On Time","Unknown",7220230,4,"The product met my expectations.","Product Quality","Neutral","2023-06-02",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
8733344,"2024-02-02","Premium",10,"1152.02","9945458771","2024-08-27","15:16:31","15:26:31","Slightly Delayed","910.44","Cash",10844,"6268",63769,3,"878.07","2634.21","Lotion","Personal Care","Dalal-Shan","878.07","1350.88",35,365,27,69,"15:16:00","15:26:00",10,"4.17","Slightly Delayed","Traffic",2849428,1,"I had a bad experience.","Customer Service","Negative","2024-08-27",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
10769994,"2023-05-07","Regular",10,"1122.23","336832815","2023-12-09","04:27:59","04:38:59","Slightly Delayed","935.81","UPI",23603,"7500",647462,3,"326.42","979.26","Lotion","Personal Care","Balan, Samra and Sekhon","326.42","502.18",35,365,22,64,"04:27:00","04:38:00",11,"0.86","Slightly Delayed","Traffic",4956264,5,"Items were in perfect condition.","Customer Service","Positive","2023-12-09",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
24308515,"2023-10-26","Regular",20,"1801.96","9543126726","2024-05-01","12:22:22","12:34:22","Slightly Delayed","2520.83","Cash",42216,"6769",600767,3,"722.42","2167.26","Toothpaste","Personal Care","Balan Group","722.42","1111.42",35,365,22,68,"12:22:00","12:34:00",12,"2.35","Slightly Delayed","Traffic",5522580,4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024-05-01",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
38613642,"2024-11-03","Regular",16,"1380.08","5134666123","2024-05-02","13:48:58","13:49:58","On Time","887.15","UPI",72594,"6562",942001,1,"671.55","671.55","Cat Food","Pet Care","Acharya Ltd","671.55","1033.15",35,365,20,84,"13:48:00","13:49:00",1,"3.83","On Time","Traffic",697306,3,"The product met my expectations.","Customer Service","Neutral","2024-05-02",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
69632084,"2024-04-07","Premium",17,"1400.31","5663657880","2024-05-06","11:35:40","11:59:40","Significantly Delayed","2630.49","UPI",79020,"5302",859361,1,"432.39","432.39","Shampoo","Personal Care","Mitter Group","432.39","665.22",35,365,25,77,"11:35:00","11:59:00",24,"0.55","Significantly Delayed","Traffic",7479682,3,"I had a bad experience.","Product Quality","Negative","2024-05-06",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
49756591,"2024-04-17","Inactive",20,"745.40","5352647396","2023-10-11","21:02:36","21:00:36","On Time","1833.25","Cash",6854,"3566",606256,3,"369.28","1107.84","Frozen Biryani","Instant & Frozen Food","Agate Ltd","369.28","615.47",40,180,16,57,"21:02:00","21:00:00",-2,"2.20","On Time","Unknown",5372251,5,"Highly recommended!","App Experience","Positive","2023-10-11",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
40703374,"2024-09-02","Regular",10,"1934.68","7995172779","2023-06-15","14:02:44","14:15:44","Slightly Delayed","438.47","Cash",62870,"3605",913428,2,"392.22","784.44","Pet Treats","Pet Care","Narayanan-Kumar","392.22","603.42",35,365,30,98,"14:02:00","14:15:00",13,"3.36","Slightly Delayed","Traffic",354715,5,"Good selection of products.","Delivery","Positive","2023-06-15",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
8881320,"2024-10-24","Regular",7,"1268.54","605779703","2024-03-07","23:19:42","23:16:42","On Time","1354.81","UPI",68537,"1208",888807,1,"230.58","230.58","Bread","Dairy & Breakfast","Arya Group","230.58","288.23",20,7,13,91,"23:19:00","23:16:00",-3,"4.55","On Time","Unknown",4404688,4,"Highly recommended!","Customer Service","Positive","2024-03-07",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
60371334,"2023-05-05","Inactive",15,"355.81","685688121","2023-10-27","01:17:25","01:34:25","Significantly Delayed","2302.74","Wallet",32044,"1618",337168,3,"545.49","1636.47","Eggs","Dairy & Breakfast","Dasgupta PLC","545.49","681.86",20,7,25,98,"01:17:00","01:34:00",17,"3.89","Significantly Delayed","Traffic",6980950,3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral","2023-10-27",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
57833505,"2024-01-10","New",5,"1832.55","5966726971","2023-09-06","18:16:18","18:21:18","On Time","2597.42","Wallet",51902,"4449",26060,2,"342.94","685.88","Vitamins","Pharmacy","Shah and Sons","342.94","428.67",20,365,25,57,"18:16:00","18:21:00",5,"0.96","On Time","Traffic",8887300,4,"Average experience, could improve.","Product Quality","Neutral","2023-09-06",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
4055790,"2023-11-14","Regular",13,"1178.81","6763510083","2023-06-07","10:41:39","10:36:39","On Time","3215.35","Cash",95417,"3310",11422,1,"127.16","127.16","Potatoes","Fruits & Vegetables","Ramaswamy-Tata","127.16","169.55",25,3,20,65,"10:41:00","10:36:00",-5,"2.49","On Time","Unknown",5445599,2,"The packaging was poor.","Product Quality","Negative","2023-06-07",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
90448312,"2024-05-21","Inactive",10,"1678.01","6735813139","2023-04-04","01:25:06","01:21:06","On Time","951.27","Cash",58945,"3811",171602,3,"883.44","2650.32","Cola","Cold Drinks & Juices","Pal-Sehgal","883.44","1262.06",30,180,28,58,"01:25:00","01:21:00",-4,"3.18","On Time","Unknown",4587901,2,"The packaging was poor.","Customer Service","Negative","2023-04-04",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
47274329,"2024-02-12","New",7,"1898.39","8361205778","2023-06-20","08:52:50","08:50:50","On Time","2288.64","Wallet",55780,"6955",820973,2,"114.52","229.04","Baby Wipes","Baby Care","Lall LLC","114.52","163.60",30,365,29,56,"08:52:00","08:50:00",-2,"2.81","On Time","Unknown",8057129,1,"Not worth the price I paid.","App Experience","Negative","2023-06-20",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
50105174,"2023-09-08","Premium",11,"1889.81","3640952655","2023-06-01","16:48:24","17:02:24","Slightly Delayed","1325.12","Cash",15926,"7623",954722,2,"616.45","1232.90","Ice Cream","Instant & Frozen Food","Mohan-Virk","616.45","1027.42",40,180,11,58,"16:48:00","17:02:00",14,"1.05","Slightly Delayed","Traffic",7787113,5,"Highly recommended!","Delivery","Positive","2023-06-01",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
34588087,"2023-05-16","New",11,"1341.14","6395279829","2023-10-26","05:09:56","05:08:56","On Time","3312.98","Cash",18102,"7226",833557,2,"422.87","845.74","Cereal","Dairy & Breakfast","Gole, Chand and Dada","422.87","528.59",20,7,27,69,"05:09:00","05:08:00",-1,"2.65","On Time","Unknown",3902606,4,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023-10-26",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
61618079,"2023-07-14","Inactive",9,"1191.93","339410846","2023-05-06","15:50:15","15:45:15","On Time","967.74","Card",93237,"298",760684,1,"71.60","71.60","Rice","Grocery & Staples","Kanda-Gupta","71.60","84.24",15,365,14,64,"15:50:00","15:45:00",-5,"3.55","On Time","Unknown",9342925,4,"Good selection of products.","App Experience","Positive","2023-05-06",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
74172010,"2023-05-08","Inactive",3,"1963.77","8924056486","2024-04-08","00:59:25","01:24:25","Significantly Delayed","2577.32","UPI",20522,"4989",820973,2,"114.52","229.04","Baby Wipes","Baby Care","Lall LLC","114.52","163.60",30,365,29,56,"00:59:00","01:24:00",25,"1.23","Significantly Delayed","Traffic",5998210,3,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024-04-08",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
61763552,"2023-05-22","Inactive",5,"241.81","6616322616","2023-12-03","11:05:35","11:09:35","On Time","1998.90","Wallet",53617,"4706",927651,1,"426.72","426.72","Baby Wipes","Baby Care","Narula Group","426.72","609.60",30,365,15,60,"11:05:00","11:09:00",4,"3.33","On Time","Traffic",4467516,4,"Good selection of products.","Delivery","Positive","2023-12-03",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
69340015,"2023-10-31","Premium",16,"1168.22","4178578583","2024-09-29","05:39:08","05:39:08","On Time","858.84","UPI",76083,"9868",291238,1,"746.03","746.03","Chocolates","Snacks & Munchies","Sinha, Pau and Chhabra","746.03","1147.74",35,90,16,68,"05:39:00","05:39:00",0,"1.37","On Time","Unknown",9781975,1,"Delivery was late and I was unhappy.","App Experience","Negative","2024-09-29",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
50968312,"2024-02-17","Inactive",13,"1794.46","7558107764","2024-03-13","22:16:27","22:14:27","On Time","3414.46","Cash",2704,"4233",692985,3,"197.39","592.17","Pulses","Grocery & Staples","Wable, Sankaran and Hari","197.39","232.22",15,365,30,86,"22:16:00","22:14:00",-2,"3.73","On Time","Unknown",515450,4,"Great prices and fast delivery!","Customer Service","Positive","2024-03-13",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
78678612,"2024-06-20","Premium",1,"795.06","7894708851","2024-04-12","01:49:57","01:47:57","On Time","481.63","Wallet",97823,"5005",455755,3,"44.09","132.27","Detergent","Household Care","Mangal-Sathe","44.09","58.79",25,365,23,53,"01:49:00","01:47:00",-2,"1.18","On Time","Unknown",1187780,3,"The product met my expectations.","Product Quality","Neutral","2024-04-12",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
20163931,"2024-08-05","Regular",5,"404.55","1916638346","2023-06-28","17:40:05","17:52:05","Slightly Delayed","223.49","Cash",35010,"7021",9436,2,"88.43","176.86","Toothpaste","Personal Care","Naidu PLC","88.43","136.05",35,365,19,76,"17:40:00","17:52:00",12,"1.96","Slightly Delayed","Traffic",6200903,1,"I had a bad experience.","App Experience","Negative","2023-06-28",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
68341636,"2024-08-27","Premium",19,"1043.70","4973943462","2024-10-29","18:36:37","18:56:37","Significantly Delayed","1903.83","Card",40489,"1572",704868,3,"193.46","580.38","Detergent","Household Care","Parikh, Oak and Kara","193.46","257.95",25,365,24,58,"18:36:00","18:56:00",20,"1.70","Significantly Delayed","Traffic",1891343,3,"It was okay, nothing special.","Delivery","Neutral","2024-10-29",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
66135710,"2023-11-28","New",6,"308.63","6567129123","2023-09-09","12:54:26","12:59:26","On Time","3012.34","Cash",43806,"2238",891833,1,"493.19","493.19","Curd","Dairy & Breakfast","Mani PLC","493.19","616.49",20,7,11,69,"12:54:00","12:59:00",5,"4.66","On Time","Traffic",6863831,3,"Very disappointed with the quality.","Product Quality","Negative","2023-09-09",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
23676689,"2023-10-03","Premium",2,"654.95","8702642032","2023-08-22","20:31:04","20:34:04","On Time","1137.72","Card",48604,"8386",107548,1,"891.60","891.60","Cola","Cold Drinks & Juices","Bhandari, Bhasin and Palan","891.60","1273.71",30,180,27,53,"20:31:00","20:34:00",3,"4.57","On Time","Traffic",6995063,4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023-08-22",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
76864442,"2023-07-31","Regular",13,"1565.67","7857954356","2024-01-20","19:08:03","19:04:03","On Time","2866.57","Wallet",79173,"4809",903336,3,"551.88","1655.64","Pulses","Grocery & Staples","Vaidya, Amble and Palla","551.88","649.27",15,365,14,60,"19:08:00","19:04:00",-4,"1.51","On Time","Unknown",9548486,4,"The product met my expectations.","Delivery","Neutral","2024-01-20",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
24644542,"2024-03-17","New",4,"1252.89","5376218500","2023-11-16","16:00:17","16:09:17","Slightly Delayed","888.16","Card",38067,"2758",644847,2,"622.81","1245.62","Salt","Grocery & Staples","Jhaveri, Kata and Kapur","622.81","732.72",15,365,24,52,"16:00:00","16:09:00",9,"3.84","Slightly Delayed","Traffic",9487600,4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2023-11-16",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
